Country,lat,long,date,pop,temperature,humidity,confirmed,deaths,recovered
Barbados,13.1939,-59.5432,29-01-20,287375,27,78,0,0,0
Barbados,13.1939,-59.5432,30-01-20,287375,27,78,0,0,0
Barbados,13.1939,-59.5432,31-01-20,287375,27,79,0,0,0
Barbados,13.1939,-59.5432,01-02-20,287375,27,77,0,0,0
Barbados,13.1939,-59.5432,02-02-20,287375,27,75,0,0,0
Barbados,13.1939,-59.5432,03-02-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,04-02-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,05-02-20,287375,27,76,0,0,0
Barbados,13.1939,-59.5432,06-02-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,07-02-20,287375,27,72,0,0,0
Barbados,13.1939,-59.5432,08-02-20,287375,27,72,0,0,0
Barbados,13.1939,-59.5432,09-02-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,10-02-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,11-02-20,287375,27,77,0,0,0
Barbados,13.1939,-59.5432,12-02-20,287375,27,76,0,0,0
Barbados,13.1939,-59.5432,13-02-20,287375,27,73,0,0,0
Barbados,13.1939,-59.5432,14-02-20,287375,27,72,0,0,0
Barbados,13.1939,-59.5432,15-02-20,287375,27,75,0,0,0
Barbados,13.1939,-59.5432,16-02-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,17-02-20,287375,27,76,0,0,0
Barbados,13.1939,-59.5432,18-02-20,287375,27,78,0,0,0
Barbados,13.1939,-59.5432,19-02-20,287375,26,75,0,0,0
Barbados,13.1939,-59.5432,20-02-20,287375,26,72,0,0,0
Barbados,13.1939,-59.5432,21-02-20,287375,27,75,0,0,0
Barbados,13.1939,-59.5432,22-02-20,287375,27,75,0,0,0
Barbados,13.1939,-59.5432,23-02-20,287375,28,78,0,0,0
Barbados,13.1939,-59.5432,24-02-20,287375,27,77,0,0,0
Barbados,13.1939,-59.5432,25-02-20,287375,27,75,0,0,0
Barbados,13.1939,-59.5432,26-02-20,287375,26,74,0,0,0
Barbados,13.1939,-59.5432,27-02-20,287375,27,73,0,0,0
Barbados,13.1939,-59.5432,28-02-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,29-02-20,287375,27,71,0,0,0
Barbados,13.1939,-59.5432,01-03-20,287375,27,76,0,0,0
Barbados,13.1939,-59.5432,02-03-20,287375,27,71,0,0,0
Barbados,13.1939,-59.5432,03-03-20,287375,27,75,0,0,0
Barbados,13.1939,-59.5432,04-03-20,287375,27,71,0,0,0
Barbados,13.1939,-59.5432,05-03-20,287375,27,71,0,0,0
Barbados,13.1939,-59.5432,06-03-20,287375,26,71,0,0,0
Barbados,13.1939,-59.5432,07-03-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,08-03-20,287375,26,72,0,0,0
Barbados,13.1939,-59.5432,09-03-20,287375,27,74,0,0,0
Barbados,13.1939,-59.5432,10-03-20,287375,27,73,0,0,0
Barbados,13.1939,-59.5432,11-03-20,287375,27,73,0,0,0
Barbados,13.1939,-59.5432,12-03-20,287375,27,76,0,0,0
Barbados,13.1939,-59.5432,13-03-20,287375,27,77,0,0,0
Barbados,13.1939,-59.5432,14-03-20,287375,27,80,0,0,0
Barbados,13.1939,-59.5432,15-03-20,287375,27,75,0,0,0
Barbados,13.1939,-59.5432,16-03-20,287375,27,71,0,0,0
Barbados,13.1939,-59.5432,17-03-20,287375,27,71,2,0,0
Barbados,13.1939,-59.5432,18-03-20,287375,27,75,2,0,0
Barbados,13.1939,-59.5432,19-03-20,287375,27,75,5,0,0
Barbados,13.1939,-59.5432,20-03-20,287375,27,75,5,0,0
Barbados,13.1939,-59.5432,21-03-20,287375,27,77,6,0,0
Sweden,63,16,22-03-20,10099265,2,84,1934,21,16
Belarus,53.7098,27.9534,22-01-20,9449323,4,81,0,0,0
Belarus,53.7098,27.9534,23-01-20,9449323,1,75,0,0,0
Belarus,53.7098,27.9534,24-01-20,9449323,4,86,0,0,0
Belarus,53.7098,27.9534,25-01-20,9449323,4,87,0,0,0
Belarus,53.7098,27.9534,26-01-20,9449323,3,84,0,0,0
Belarus,53.7098,27.9534,27-01-20,9449323,1,91,0,0,0
Belarus,53.7098,27.9534,28-01-20,9449323,2,87,0,0,0
Belarus,53.7098,27.9534,29-01-20,9449323,2,97,0,0,0
Belarus,53.7098,27.9534,30-01-20,9449323,1,93,0,0,0
Belarus,53.7098,27.9534,31-01-20,9449323,2,97,0,0,0
Belarus,53.7098,27.9534,01-02-20,9449323,4,97,0,0,0
Belarus,53.7098,27.9534,02-02-20,9449323,7,83,0,0,0
Belarus,53.7098,27.9534,03-02-20,9449323,2,82,0,0,0
Belarus,53.7098,27.9534,04-02-20,9449323,2,82,0,0,0
Belarus,53.7098,27.9534,05-02-20,9449323,-1,52,0,0,0
Belarus,53.7098,27.9534,06-02-20,9449323,3,73,0,0,0
Belarus,53.7098,27.9534,07-02-20,9449323,-3,57,0,0,0
Belarus,53.7098,27.9534,08-02-20,9449323,-1,85,0,0,0
Belarus,53.7098,27.9534,09-02-20,9449323,2,80,0,0,0
Belarus,53.7098,27.9534,10-02-20,9449323,4,77,0,0,0
Belarus,53.7098,27.9534,11-02-20,9449323,3,92,0,0,0
Belarus,53.7098,27.9534,12-02-20,9449323,2,90,0,0,0
Belarus,53.7098,27.9534,13-02-20,9449323,2,90,0,0,0
Belarus,53.7098,27.9534,14-02-20,9449323,3,85,0,0,0
Belarus,53.7098,27.9534,15-02-20,9449323,3,85,0,0,0
Belarus,53.7098,27.9534,16-02-20,9449323,5,76,0,0,0
Belarus,53.7098,27.9534,17-02-20,9449323,9,73,0,0,0
Belarus,53.7098,27.9534,18-02-20,9449323,8,82,0,0,0
Belarus,53.7098,27.9534,19-02-20,9449323,4,83,0,0,0
Belarus,53.7098,27.9534,20-02-20,9449323,6,86,0,0,0
Belarus,53.7098,27.9534,21-02-20,9449323,5,82,0,0,0
Belarus,53.7098,27.9534,22-02-20,9449323,6,79,0,0,0
Belarus,53.7098,27.9534,23-02-20,9449323,6,74,0,0,0
Belarus,53.7098,27.9534,24-02-20,9449323,4,80,0,0,0
Belarus,53.7098,27.9534,25-02-20,9449323,4,86,0,0,0
Belarus,53.7098,27.9534,26-02-20,9449323,6,79,0,0,0
Belarus,53.7098,27.9534,27-02-20,9449323,4,83,0,0,0
Belarus,53.7098,27.9534,28-02-20,9449323,4,73,1,0,0
Belarus,53.7098,27.9534,29-02-20,9449323,4,78,1,0,0
Belarus,53.7098,27.9534,01-03-20,9449323,5,79,1,0,0
Belarus,53.7098,27.9534,02-03-20,9449323,8,86,1,0,0
Belarus,53.7098,27.9534,03-03-20,9449323,9,82,1,0,0
Belarus,53.7098,27.9534,04-03-20,9449323,8,90,6,0,0
Belarus,53.7098,27.9534,05-03-20,9449323,7,89,6,0,0
Belarus,53.7098,27.9534,06-03-20,9449323,6,88,6,0,0
Belarus,53.7098,27.9534,07-03-20,9449323,7,89,6,0,0
Belarus,53.7098,27.9534,08-03-20,9449323,10,80,6,0,0
Belarus,53.7098,27.9534,09-03-20,9449323,9,78,6,0,1
Belarus,53.7098,27.9534,10-03-20,9449323,9,77,9,0,3
Belarus,53.7098,27.9534,11-03-20,9449323,7,78,9,0,3
Belarus,53.7098,27.9534,12-03-20,9449323,10,75,12,0,3
Belarus,53.7098,27.9534,13-03-20,9449323,7,68,27,0,3
Belarus,53.7098,27.9534,14-03-20,9449323,2,72,27,0,3
Belarus,53.7098,27.9534,15-03-20,9449323,2,53,27,0,3
Belarus,53.7098,27.9534,16-03-20,9449323,6,47,36,0,3
Belarus,53.7098,27.9534,17-03-20,9449323,6,85,36,0,3
Belarus,53.7098,27.9534,18-03-20,9449323,11,75,51,0,5
Belarus,53.7098,27.9534,19-03-20,9449323,9,81,51,0,5
Belarus,53.7098,27.9534,20-03-20,9449323,8,66,69,0,5
Belarus,53.7098,27.9534,21-03-20,9449323,3,80,76,0,15
Portugal,39.3999,-8.2245,22-03-20,10196709,18,79,1600,14,5
Belgium,50.8333,4,22-01-20,11589623,5,86,0,0,0
Belgium,50.8333,4,23-01-20,11589623,7,87,0,0,0
Belgium,50.8333,4,24-01-20,11589623,6,77,0,0,0
Belgium,50.8333,4,25-01-20,11589623,6,77,0,0,0
Belgium,50.8333,4,26-01-20,11589623,8,89,0,0,0
Belgium,50.8333,4,27-01-20,11589623,9,87,0,0,0
Belgium,50.8333,4,28-01-20,11589623,6,72,0,0,0
Belgium,50.8333,4,29-01-20,11589623,7,77,0,0,0
Belgium,50.8333,4,30-01-20,11589623,9,90,0,0,0
Belgium,50.8333,4,31-01-20,11589623,12,85,0,0,0
Belgium,50.8333,4,01-02-20,11589623,12,82,0,0,0
Belgium,50.8333,4,02-02-20,11589623,13,86,0,0,0
Belgium,50.8333,4,03-02-20,11589623,11,80,0,0,0
Belgium,50.8333,4,04-02-20,11589623,7,77,1,0,0
Belgium,50.8333,4,05-02-20,11589623,9,85,1,0,0
Belgium,50.8333,4,06-02-20,11589623,10,78,1,0,0
Belgium,50.8333,4,07-02-20,11589623,9,73,1,0,0
Belgium,50.8333,4,08-02-20,11589623,9,89,1,0,0
Belgium,50.8333,4,09-02-20,11589623,12,80,1,0,0
Belgium,50.8333,4,10-02-20,11589623,9,69,1,0,0
Belgium,50.8333,4,11-02-20,11589623,7,57,1,0,0
Belgium,50.8333,4,12-02-20,11589623,7,66,1,0,0
Belgium,50.8333,4,13-02-20,11589623,10,80,1,0,0
Belgium,50.8333,4,14-02-20,11589623,10,83,1,0,0
Belgium,50.8333,4,15-02-20,11589623,12,82,1,0,0
Belgium,50.8333,4,16-02-20,11589623,15,74,1,0,0
Belgium,50.8333,4,17-02-20,11589623,10,71,1,0,1
Belgium,50.8333,4,18-02-20,11589623,9,78,1,0,1
Belgium,50.8333,4,19-02-20,11589623,7,77,1,0,1
Belgium,50.8333,4,20-02-20,11589623,10,80,1,0,1
Belgium,50.8333,4,21-02-20,11589623,8,76,1,0,1
Belgium,50.8333,4,22-02-20,11589623,11,77,1,0,1
Belgium,50.8333,4,23-02-20,11589623,14,80,1,0,1
Belgium,50.8333,4,24-02-20,11589623,12,82,1,0,1
Belgium,50.8333,4,25-02-20,11589623,8,72,1,0,1
Belgium,50.8333,4,26-02-20,11589623,6,76,1,0,1
Belgium,50.8333,4,27-02-20,11589623,2,89,1,0,1
Belgium,50.8333,4,28-02-20,11589623,6,84,1,0,1
Belgium,50.8333,4,29-02-20,11589623,10,79,1,0,1
Belgium,50.8333,4,01-03-20,11589623,9,77,2,0,1
Belgium,50.8333,4,02-03-20,11589623,7,88,8,0,1
Belgium,50.8333,4,03-03-20,11589623,8,80,13,0,1
Belgium,50.8333,4,04-03-20,11589623,9,82,23,0,1
Belgium,50.8333,4,05-03-20,11589623,8,93,50,0,1
Belgium,50.8333,4,06-03-20,11589623,7,87,109,0,1
Belgium,50.8333,4,07-03-20,11589623,10,80,169,0,1
Belgium,50.8333,4,08-03-20,11589623,9,86,200,0,1
Belgium,50.8333,4,09-03-20,11589623,10,80,239,0,1
Belgium,50.8333,4,10-03-20,11589623,13,90,267,0,1
Belgium,50.8333,4,11-03-20,11589623,14,83,314,3,1
Belgium,50.8333,4,12-03-20,11589623,10,68,314,3,1
Belgium,50.8333,4,13-03-20,11589623,9,72,559,3,1
Belgium,50.8333,4,14-03-20,11589623,10,83,689,4,1
Belgium,50.8333,4,15-03-20,11589623,11,84,886,4,1
Belgium,50.8333,4,16-03-20,11589623,13,77,1058,5,1
Belgium,50.8333,4,17-03-20,11589623,13,65,1243,10,1
Belgium,50.8333,4,18-03-20,11589623,16,73,1486,14,31
Belgium,50.8333,4,19-03-20,11589623,15,67,1795,21,31
Belgium,50.8333,4,20-03-20,11589623,9,73,2257,37,1
Belgium,50.8333,4,21-03-20,11589623,10,66,2815,67,263
Brazil,-14.235,-51.9253,22-03-20,212559417,29,90,1593,25,2
Benin,9.3077,2.3158,22-01-20,12123200,38,19,0,0,0
Benin,9.3077,2.3158,23-01-20,12123200,37,14,0,0,0
Benin,9.3077,2.3158,24-01-20,12123200,37,11,0,0,0
Benin,9.3077,2.3158,25-01-20,12123200,35,9,0,0,0
Benin,9.3077,2.3158,26-01-20,12123200,37,11,0,0,0
Benin,9.3077,2.3158,27-01-20,12123200,39,12,0,0,0
Benin,9.3077,2.3158,28-01-20,12123200,37,13,0,0,0
Benin,9.3077,2.3158,29-01-20,12123200,38,10,0,0,0
Benin,9.3077,2.3158,30-01-20,12123200,37,7,0,0,0
Benin,9.3077,2.3158,31-01-20,12123200,37,10,0,0,0
Benin,9.3077,2.3158,01-02-20,12123200,36,13,0,0,0
Benin,9.3077,2.3158,02-02-20,12123200,35,11,0,0,0
Benin,9.3077,2.3158,03-02-20,12123200,38,10,0,0,0
Benin,9.3077,2.3158,04-02-20,12123200,40,11,0,0,0
Benin,9.3077,2.3158,05-02-20,12123200,37,13,0,0,0
Benin,9.3077,2.3158,06-02-20,12123200,37,13,0,0,0
Benin,9.3077,2.3158,07-02-20,12123200,37,14,0,0,0
Benin,9.3077,2.3158,08-02-20,12123200,37,14,0,0,0
Benin,9.3077,2.3158,09-02-20,12123200,39,16,0,0,0
Benin,9.3077,2.3158,10-02-20,12123200,38,19,0,0,0
Benin,9.3077,2.3158,11-02-20,12123200,38,16,0,0,0
Benin,9.3077,2.3158,12-02-20,12123200,36,12,0,0,0
Benin,9.3077,2.3158,13-02-20,12123200,37,15,0,0,0
Benin,9.3077,2.3158,14-02-20,12123200,38,13,0,0,0
Benin,9.3077,2.3158,15-02-20,12123200,39,12,0,0,0
Benin,9.3077,2.3158,16-02-20,12123200,38,12,0,0,0
Benin,9.3077,2.3158,17-02-20,12123200,40,12,0,0,0
Benin,9.3077,2.3158,18-02-20,12123200,40,17,0,0,0
Benin,9.3077,2.3158,19-02-20,12123200,39,15,0,0,0
Benin,9.3077,2.3158,20-02-20,12123200,39,17,0,0,0
Benin,9.3077,2.3158,21-02-20,12123200,40,16,0,0,0
Benin,9.3077,2.3158,22-02-20,12123200,40,16,0,0,0
Benin,9.3077,2.3158,23-02-20,12123200,40,15,0,0,0
Benin,9.3077,2.3158,24-02-20,12123200,39,13,0,0,0
Benin,9.3077,2.3158,25-02-20,12123200,37,14,0,0,0
Benin,9.3077,2.3158,26-02-20,12123200,42,16,0,0,0
Benin,9.3077,2.3158,27-02-20,12123200,40,34,0,0,0
Benin,9.3077,2.3158,28-02-20,12123200,42,37,0,0,0
Benin,9.3077,2.3158,29-02-20,12123200,43,24,0,0,0
Benin,9.3077,2.3158,01-03-20,12123200,43,42,0,0,0
Benin,9.3077,2.3158,02-03-20,12123200,37,58,0,0,0
Benin,9.3077,2.3158,03-03-20,12123200,41,59,0,0,0
Benin,9.3077,2.3158,04-03-20,12123200,39,45,0,0,0
Benin,9.3077,2.3158,05-03-20,12123200,40,20,0,0,0
Benin,9.3077,2.3158,06-03-20,12123200,39,38,0,0,0
Benin,9.3077,2.3158,07-03-20,12123200,41,42,0,0,0
Benin,9.3077,2.3158,08-03-20,12123200,43,46,0,0,0
Benin,9.3077,2.3158,09-03-20,12123200,43,47,0,0,0
Benin,9.3077,2.3158,10-03-20,12123200,40,48,0,0,0
Benin,9.3077,2.3158,11-03-20,12123200,39,39,0,0,0
Benin,9.3077,2.3158,12-03-20,12123200,42,41,0,0,0
Benin,9.3077,2.3158,13-03-20,12123200,39,51,0,0,0
Benin,9.3077,2.3158,14-03-20,12123200,40,41,0,0,0
Benin,9.3077,2.3158,15-03-20,12123200,40,31,0,0,0
Benin,9.3077,2.3158,16-03-20,12123200,41,29,1,0,0
Benin,9.3077,2.3158,17-03-20,12123200,39,43,1,0,0
Benin,9.3077,2.3158,18-03-20,12123200,40,44,2,0,0
Benin,9.3077,2.3158,19-03-20,12123200,39,48,2,0,0
Benin,9.3077,2.3158,20-03-20,12123200,40,49,2,0,0
Benin,9.3077,2.3158,21-03-20,12123200,40,51,2,0,0
Canada,,,22-03-20,37742154,-1,78,1465,21,10
Bermuda(United Kingdom),32.3078,-64.7505,22-01-20,67886011,18,72,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,23-01-20,67886011,18,77,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,24-01-20,67886011,20,83,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,25-01-20,67886011,20,85,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,26-01-20,67886011,20,84,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,27-01-20,67886011,19,73,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,28-01-20,67886011,19,72,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,29-01-20,67886011,17,66,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,30-01-20,67886011,16,67,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,31-01-20,67886011,16,64,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,01-02-20,67886011,19,70,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,02-02-20,67886011,20,75,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,03-02-20,67886011,20,69,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,04-02-20,67886011,20,75,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,05-02-20,67886011,20,77,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,06-02-20,67886011,20,77,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,07-02-20,67886011,21,87,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,08-02-20,67886011,21,79,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,09-02-20,67886011,18,76,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,10-02-20,67886011,18,71,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,11-02-20,67886011,20,87,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,12-02-20,67886011,21,91,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,13-02-20,67886011,21,91,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,14-02-20,67886011,21,87,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,15-02-20,67886011,18,82,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,16-02-20,67886011,18,80,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,17-02-20,67886011,19,74,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,18-02-20,67886011,20,84,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,19-02-20,67886011,20,90,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,20-02-20,67886011,21,90,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,21-02-20,67886011,21,86,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,22-02-20,67886011,15,74,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,23-02-20,67886011,16,68,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,24-02-20,67886011,17,58,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,25-02-20,67886011,18,55,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,26-02-20,67886011,20,73,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,27-02-20,67886011,21,82,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,28-02-20,67886011,18,76,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,29-02-20,67886011,19,69,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,01-03-20,67886011,16,64,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,02-03-20,67886011,15,61,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,03-03-20,67886011,17,60,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,04-03-20,67886011,20,76,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,05-03-20,67886011,21,88,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,06-03-20,67886011,21,90,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,07-03-20,67886011,18,70,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,08-03-20,67886011,14,67,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,09-03-20,67886011,16,62,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,10-03-20,67886011,17,61,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,11-03-20,67886011,19,67,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,12-03-20,67886011,20,73,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,13-03-20,67886011,20,75,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,14-03-20,67886011,20,75,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,15-03-20,67886011,20,81,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,16-03-20,67886011,17,74,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,17-03-20,67886011,18,70,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,18-03-20,67886011,19,70,0,0,0
Bermuda(United Kingdom),32.3078,-64.7505,19-03-20,67886011,20,79,2,0,0
Bermuda(United Kingdom),32.3078,-64.7505,20-03-20,67886011,20,80,2,0,0
Bermuda(United Kingdom),32.3078,-64.7505,21-03-20,67886011,20,79,2,0,0
Denmark,,,22-03-20,5792202,5,65,1395,13,1
Bhutan,27.5142,90.4336,22-01-20,771608,8,72,0,0,0
Bhutan,27.5142,90.4336,23-01-20,771608,4,79,0,0,0
Bhutan,27.5142,90.4336,24-01-20,771608,6,57,0,0,0
Bhutan,27.5142,90.4336,25-01-20,771608,8,40,0,0,0
Bhutan,27.5142,90.4336,26-01-20,771608,6,66,0,0,0
Bhutan,27.5142,90.4336,27-01-20,771608,5,74,0,0,0
Bhutan,27.5142,90.4336,28-01-20,771608,5,79,0,0,0
Bhutan,27.5142,90.4336,29-01-20,771608,7,81,0,0,0
Bhutan,27.5142,90.4336,30-01-20,771608,4,83,0,0,0
Bhutan,27.5142,90.4336,31-01-20,771608,7,76,0,0,0
Bhutan,27.5142,90.4336,01-02-20,771608,6,76,0,0,0
Bhutan,27.5142,90.4336,02-02-20,771608,6,70,0,0,0
Bhutan,27.5142,90.4336,03-02-20,771608,7,61,0,0,0
Bhutan,27.5142,90.4336,04-02-20,771608,7,72,0,0,0
Bhutan,27.5142,90.4336,05-02-20,771608,4,83,0,0,0
Bhutan,27.5142,90.4336,06-02-20,771608,6,71,0,0,0
Bhutan,27.5142,90.4336,07-02-20,771608,7,72,0,0,0
Bhutan,27.5142,90.4336,08-02-20,771608,7,74,0,0,0
Bhutan,27.5142,90.4336,09-02-20,771608,7,57,0,0,0
Bhutan,27.5142,90.4336,10-02-20,771608,8,50,0,0,0
Bhutan,27.5142,90.4336,11-02-20,771608,9,65,0,0,0
Bhutan,27.5142,90.4336,12-02-20,771608,12,65,0,0,0
Bhutan,27.5142,90.4336,13-02-20,771608,13,69,0,0,0
Bhutan,27.5142,90.4336,14-02-20,771608,8,80,0,0,0
Bhutan,27.5142,90.4336,15-02-20,771608,10,80,0,0,0
Bhutan,27.5142,90.4336,16-02-20,771608,12,74,0,0,0
Bhutan,27.5142,90.4336,17-02-20,771608,11,80,0,0,0
Bhutan,27.5142,90.4336,18-02-20,771608,12,75,0,0,0
Bhutan,27.5142,90.4336,19-02-20,771608,10,80,0,0,0
Bhutan,27.5142,90.4336,20-02-20,771608,11,78,0,0,0
Bhutan,27.5142,90.4336,21-02-20,771608,12,76,0,0,0
Bhutan,27.5142,90.4336,22-02-20,771608,8,79,0,0,0
Bhutan,27.5142,90.4336,23-02-20,771608,10,77,0,0,0
Bhutan,27.5142,90.4336,24-02-20,771608,9,81,0,0,0
Bhutan,27.5142,90.4336,25-02-20,771608,8,74,0,0,0
Bhutan,27.5142,90.4336,26-02-20,771608,4,87,0,0,0
Bhutan,27.5142,90.4336,27-02-20,771608,10,69,0,0,0
Bhutan,27.5142,90.4336,28-02-20,771608,12,51,0,0,0
Bhutan,27.5142,90.4336,29-02-20,771608,13,62,0,0,0
Bhutan,27.5142,90.4336,01-03-20,771608,11,76,0,0,0
Bhutan,27.5142,90.4336,02-03-20,771608,10,80,0,0,0
Bhutan,27.5142,90.4336,03-03-20,771608,9,80,0,0,0
Bhutan,27.5142,90.4336,04-03-20,771608,8,80,0,0,0
Bhutan,27.5142,90.4336,05-03-20,771608,9,78,0,0,0
Bhutan,27.5142,90.4336,06-03-20,771608,9,76,1,0,0
Bhutan,27.5142,90.4336,07-03-20,771608,6,84,1,0,0
Bhutan,27.5142,90.4336,08-03-20,771608,11,74,1,0,0
Bhutan,27.5142,90.4336,09-03-20,771608,12,75,1,0,0
Bhutan,27.5142,90.4336,10-03-20,771608,9,80,1,0,0
Bhutan,27.5142,90.4336,11-03-20,771608,10,80,1,0,0
Bhutan,27.5142,90.4336,12-03-20,771608,14,73,1,0,0
Bhutan,27.5142,90.4336,13-03-20,771608,15,66,1,0,0
Bhutan,27.5142,90.4336,14-03-20,771608,7,90,1,0,0
Bhutan,27.5142,90.4336,15-03-20,771608,11,77,1,0,0
Bhutan,27.5142,90.4336,16-03-20,771608,12,64,1,0,0
Bhutan,27.5142,90.4336,17-03-20,771608,10,69,1,0,0
Bhutan,27.5142,90.4336,18-03-20,771608,10,78,1,0,0
Bhutan,27.5142,90.4336,19-03-20,771608,11,81,1,0,0
Bhutan,27.5142,90.4336,20-03-20,771608,10,83,2,0,0
Bhutan,27.5142,90.4336,21-03-20,771608,9,82,2,0,0
Australia,,,22-03-20,25499884,24,67,1314,7,88
Bolivia,-16.2902,-63.5887,22-01-20,11673021,25,95,0,0,0
Bolivia,-16.2902,-63.5887,23-01-20,11673021,36,61,0,0,0
Bolivia,-16.2902,-63.5887,24-01-20,11673021,36,49,0,0,0
Bolivia,-16.2902,-63.5887,25-01-20,11673021,39,47,0,0,0
Bolivia,-16.2902,-63.5887,26-01-20,11673021,37,56,0,0,0
Bolivia,-16.2902,-63.5887,27-01-20,11673021,36,67,0,0,0
Bolivia,-16.2902,-63.5887,28-01-20,11673021,38,59,0,0,0
Bolivia,-16.2902,-63.5887,29-01-20,11673021,31,86,0,0,0
Bolivia,-16.2902,-63.5887,30-01-20,11673021,33,81,0,0,0
Bolivia,-16.2902,-63.5887,31-01-20,11673021,33,88,0,0,0
Bolivia,-16.2902,-63.5887,01-02-20,11673021,32,76,0,0,0
Bolivia,-16.2902,-63.5887,02-02-20,11673021,35,66,0,0,0
Bolivia,-16.2902,-63.5887,03-02-20,11673021,32,75,0,0,0
Bolivia,-16.2902,-63.5887,04-02-20,11673021,31,86,0,0,0
Bolivia,-16.2902,-63.5887,05-02-20,11673021,31,80,0,0,0
Bolivia,-16.2902,-63.5887,06-02-20,11673021,31,85,0,0,0
Bolivia,-16.2902,-63.5887,07-02-20,11673021,34,69,0,0,0
Bolivia,-16.2902,-63.5887,08-02-20,11673021,28,94,0,0,0
Bolivia,-16.2902,-63.5887,09-02-20,11673021,25,99,0,0,0
Bolivia,-16.2902,-63.5887,10-02-20,11673021,27,95,0,0,0
Bolivia,-16.2902,-63.5887,11-02-20,11673021,29,88,0,0,0
Bolivia,-16.2902,-63.5887,12-02-20,11673021,34,89,0,0,0
Bolivia,-16.2902,-63.5887,13-02-20,11673021,27,91,0,0,0
Bolivia,-16.2902,-63.5887,14-02-20,11673021,34,77,0,0,0
Bolivia,-16.2902,-63.5887,15-02-20,11673021,36,69,0,0,0
Bolivia,-16.2902,-63.5887,16-02-20,11673021,36,68,0,0,0
Bolivia,-16.2902,-63.5887,17-02-20,11673021,36,64,0,0,0
Bolivia,-16.2902,-63.5887,18-02-20,11673021,34,68,0,0,0
Bolivia,-16.2902,-63.5887,19-02-20,11673021,36,65,0,0,0
