,Province/State,Country/Region,Lat,Long,date,confirmed_cases,deaths_cases,recovered_cases,Anual Average Temperature (C),Anual Average High Temperature (C),Anual Average Low Temperature (C),Month Average Temperature (C),Month Average High Temperature (C),Month Average Low Temperature (C)
9669,,Indonesia,-0.7893,113.9213,2/29/20,0,0,0,26.33333333,30.38888889,22.38888889,26.22222222,30.05555556,22.66666667
9670,,Iran,32,53,2/29/20,593,43,123,16.16666667,22.66666667,10.33333333,5.444444444,10.66666667,0.5
9671,,Iraq,33,44,2/29/20,13,0,0,22.44444444,29.33333333,16.11111111,11.77777778,17.38888889,6.722222222
9672,,Ireland,53.1424,-7.6921,2/29/20,1,0,0,9.666666667,12.88888889,6.666666667,5.611111111,8.333333333,2.944444444
9673,,Israel,31,35,2/29/20,7,0,1,19.33333333,25.11111111,14.27777778,11.94444444,16.44444444,7.277777778
9674,,Italy,43,12,2/29/20,1128,29,46,13.5,17.66666667,9.5,6.5,10.11111111,3.111111111
9675,,Jamaica,18.1096,-77.2975,2/29/20,0,0,0,25.38888889,29.5,22.55555556,24.16666667,28.33333333,20.88888889
9676,,Japan,36,138,2/29/20,241,5,32,13.94444444,17.72222222,10.16666667,4.277777778,7.944444444,0.555555556
9677,,Jordan,31.24,36.51,2/29/20,0,0,0,18.61111111,24.11111111,13.83333333,10.33333333,14.5,5.944444444
9678,,Kazakhstan,48.0196,66.9237,2/29/20,0,0,0,5.944444444,11.22222222,-0.166666667,-11.16666667,-7,-16.88888889
9679,,Kenya,-0.0236,37.9062,2/29/20,0,0,0,20.83333333,27.16666667,16.27777778,21.94444444,29.16666667,16.55555556
9680,,"Korea, South",36,128,2/29/20,3150,16,27,,,,,,
9681,,Kuwait,29.5,47.75,2/29/20,45,0,0,24.66666667,31.94444444,18.88888889,14.83333333,20,8.888888889
9682,,Kyrgyzstan,41.2044,74.7661,2/29/20,0,0,0,8.277777778,13,0.944444444,-5.055555556,-1.444444444,-11.66666667
9683,,Latvia,56.8796,24.6032,2/29/20,0,0,0,6.055555556,9.333333333,3.444444444,-3.777777778,-1.166666667,-6
9684,,Lebanon,33.8547,35.8623,2/29/20,4,0,0,15.88888889,19.77777778,11.66666667,8.666666667,11.44444444,4.888888889
9685,,Liberia,6.4281,-9.4295,2/29/20,0,0,0,25.11111111,29.94444444,22.5,25.66666667,31.72222222,22.44444444
9686,,Liechtenstein,47.14,9.55,2/29/20,0,0,0,9.833333333,13.83333333,5.722222222,1.388888889,5,-2.222222222
9687,,Lithuania,55.1694,23.8813,2/29/20,1,0,0,6.333333333,9.777777778,2.722222222,-4,-1.555555556,-7
9688,,Luxembourg,49.8153,6.1296,2/29/20,1,0,0,8.166666667,12.55555556,5.111111111,1.277777778,4.444444444,-1.777777778
9689,,Madagascar,-18.7669,46.8691,2/29/20,0,0,0,21.88888889,26.72222222,17.94444444,24.22222222,28.55555556,20.72222222
9690,,Malaysia,2.5,112.5,2/29/20,25,0,18,26.27777778,30.38888889,22.44444444,26.16666667,30.27777778,22.22222222
9691,,Maldives,3.2028,73.2207,2/29/20,0,0,0,27.83333333,30.33333333,25.33333333,27.77777778,30.55555556,25.16666667
9692,,Malta,35.9375,14.3754,2/29/20,0,0,0,18.72222222,22.38888889,15.05555556,12.66666667,16,9.555555556
9693,,Mauritania,21.0079,10.9408,2/29/20,0,0,0,,,,,,
9694,,Mauritius,-20.2,57.5,2/29/20,0,0,0,23.77777778,26.44444444,20.94444444,26.16666667,28.77777778,23.33333333
9695,,Mexico,23.6345,-102.5528,2/29/20,4,0,0,20.61111111,28.05555556,13.11111111,17.33333333,25.61111111,9.111111111
9696,,Moldova,47.4116,28.3699,2/29/20,0,0,0,9.722222222,14.22222222,5.333333333,-1.444444444,1.388888889,-4.333333333
9697,,Monaco,43.7333,7.4167,2/29/20,1,0,0,14.77777778,17,10.11111111,7.222222222,10.38888889,3.777777778
9698,,Mongolia,46.8625,103.8467,2/29/20,0,0,0,-0.666666667,6.333333333,-7.055555556,-17.66666667,-9.555555556,-23.83333333
9699,,Montenegro,42.5,19.3,2/29/20,0,0,0,12.88888889,17.16666667,8.444444444,5.111111111,8.666666667,1.333333333
9700,,Morocco,31.7917,-7.0926,2/29/20,0,0,0,17.5,22.88888889,12.55555556,12.38888889,17.27777778,7.722222222
9701,,Namibia,-22.9576,18.4904,2/29/20,0,0,0,20.16666667,25.72222222,13.83333333,23.38888889,27.16666667,17.66666667
9702,,Nepal,28.1667,84.25,2/29/20,1,0,1,18.72222222,24,11.77777778,11.77777778,18.27777778,3.611111111
9703,Aruba,Netherlands,12.5186,-70.0358,2/29/20,0,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
9704,Curacao,Netherlands,12.1696,-68.99,2/29/20,0,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
9705,Sint Maarten,Netherlands,18.0425,-63.0548,2/29/20,0,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
9706,,Netherlands,52.1326,5.2913,2/29/20,6,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
9707,,New Zealand,-40.9006,174.886,2/29/20,1,0,0,12.22222222,16.88888889,7.611111111,17,22.11111111,11.94444444
9708,,Nicaragua,12.8654,-85.2072,2/29/20,0,0,0,25.88888889,29.72222222,23.77777778,25.83333333,29.16666667,22.5
9709,,Niger,17.6078,8.0817,2/29/20,0,0,0,28.33333333,34.66666667,22.27777778,25.22222222,31.94444444,17.55555556
9710,,Nigeria,9.082,8.6753,2/29/20,1,0,0,26.72222222,31.16666667,22,27.11111111,32.88888889,21.33333333
9711,,North Macedonia,41.6086,21.7453,2/29/20,1,0,0,11.61111111,16.44444444,6.666666667,3.055555556,6.5,-0.833333333
9712,,Norway,60.472,8.4689,2/29/20,15,0,0,4.333333333,6.722222222,1,-3.666666667,-1.277777778,-6.833333333
9713,,Oman,21,57,2/29/20,6,0,1,26.55555556,31.44444444,21.83333333,20.83333333,25.44444444,16.11111111
9714,,Pakistan,30.3753,69.3451,2/29/20,4,0,0,21.5,28.38888889,14.77777778,13,19.61111111,6.444444444
9715,,Panama,8.538,-80.7821,2/29/20,0,0,0,25.94444444,30.16666667,23.27777778,26.05555556,31.11111111,23.33333333
9716,,Papua New Guinea,-6.315,143.9555,2/29/20,0,0,0,24.66666667,29.33333333,20.94444444,25.16666667,29.88888889,21.38888889
9717,,Paraguay,-23.4425,-58.4438,2/29/20,0,0,0,22.27777778,27.88888889,17.33333333,26.5,31.83333333,21.61111111
9718,,Peru,-9.19,-75.0152,2/29/20,0,0,0,15.83333333,22.94444444,11.5,17.66666667,24.27777778,13.94444444
9719,,Philippines,13,122,2/29/20,3,1,1,26.55555556,30.33333333,22.72222222,25.61111111,29.44444444,21.66666667
9720,,Poland,51.9194,19.1451,2/29/20,0,0,0,7,13.44444444,1,-2.611111111,2.555555556,-8.444444444
9721,,Portugal,39.3999,-8.2245,2/29/20,0,0,0,15.77777778,20.16666667,12.33333333,11.55555556,15.33333333,8.388888889
9722,,Qatar,25.3548,51.1839,2/29/20,1,0,0,26.72222222,31.61111111,22,18.38888889,22.16666667,14.38888889
9723,,Romania,45.9432,24.9668,2/29/20,3,0,0,8.666666667,13.94444444,5.055555556,-1.388888889,2.611111111,-4.388888889
9724,,Russia,60,90,2/29/20,2,0,2,-0.944444444,3.611111111,-5.166666667,-16.55555556,-11.72222222,-20.66666667
9725,,Rwanda,-1.9403,29.8739,2/29/20,0,0,0,19.11111111,24.77777778,14.83333333,19.27777778,24.88888889,14.94444444
9726,,Saint Lucia,13.9094,-60.9789,2/29/20,0,0,0,27.5,29.83333333,24.77777778,26.22222222,28.44444444,23.55555556
9727,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/29/20,0,0,0,25.27777778,30.16666667,24.88888889,24,28.88888889,23.88888889
9728,,San Marino,43.9424,12.4578,2/29/20,1,0,0,12.77777778,15.77777778,9.277777778,3.5,5.611111111,0.722222222
9729,,Saudi Arabia,24,45,2/29/20,0,0,0,25.33333333,30.66666667,18.94444444,17.44444444,22.83333333,11.88888889
9730,,Senegal,14.4974,-14.4524,2/29/20,0,0,0,27.5,33.38888889,21.66666667,25.61111111,33.11111111,18.66666667
9731,,Serbia,44.0165,21.0059,2/29/20,0,0,0,10.11111111,15.16666667,5.5,0.555555556,4.888888889,-3.055555556
9732,,Seychelles,-4.6796,55.492,2/29/20,0,0,0,26.66666667,29.38888889,24.55555556,27.38888889,30.16666667,25.38888889
9733,,Singapore,1.2833,103.8333,2/29/20,102,0,72,26.44444444,30.44444444,23.88888889,26.5,30.72222222,23.61111111
9734,,Slovakia,48.669,19.699,2/29/20,0,0,0,6.222222222,11.66666667,2.222222222,-2.611111111,1.777777778,-6
9735,,Slovenia,46.1512,14.9955,2/29/20,0,0,0,8,12.11111111,3.722222222,-0.333333333,3.444444444,-4.166666667
9736,,Somalia,5.1521,46.1996,2/29/20,0,0,0,26.61111111,31.88888889,21.38888889,26.11111111,31.72222222,19.77777778
9737,,South Africa,-30.5595,22.9375,2/29/20,0,0,0,16.94444444,23.11111111,10.66666667,21.44444444,27,15.83333333
9738,,Spain,40,-4,2/29/20,45,0,2,15.55555556,20.72222222,11.27777778,10.33333333,15.16666667,6.444444444
9739,,Sri Lanka,7,81,2/29/20,1,0,1,25.38888889,29.72222222,23.5,24.77777778,29.66666667,22.05555556
9740,,Sudan,12.8628,30.2176,2/29/20,0,0,0,27.88888889,34.72222222,20.66666667,24.38888889,32,16.11111111
9741,,Suriname,3.9193,-56.0278,2/29/20,0,0,0,25.72222222,30,23.88888889,25.44444444,28.88888889,23.61111111
9742,,Sweden,63,16,2/29/20,12,0,0,4.611111111,8.166666667,0.888888889,-5.111111111,-2.055555556,-8.555555556
9743,,Switzerland,46.8182,8.2275,2/29/20,18,0,0,5.833333333,10.44444444,2.111111111,-1.666666667,2.388888889,-5.222222222
9744,,Taiwan*,23.7,121,2/29/20,39,1,9,21.88888889,25.05555556,18.83333333,15.61111111,18.5,12.5
9745,,Tanzania,-6.369,34.8888,2/29/20,0,0,0,22.33333333,27.88888889,17.44444444,23.38888889,29.22222222,18.83333333
9746,,Thailand,15,101,2/29/20,42,0,28,27.05555556,31.83333333,22.27777778,26.16666667,32.33333333,20.05555556
9747,,Togo,8.6195,0.8248,2/29/20,0,0,0,26.55555556,31.55555556,22.66666667,28.33333333,34.55555556,23.38888889
9748,,Trinidad and Tobago,10.6918,-61.2225,2/29/20,0,0,0,26.38888889,30.38888889,23.44444444,25.94444444,30,22.22222222
9749,,Tunisia,34,9,2/29/20,0,0,0,18.33333333,23,13.11111111,11.55555556,15.77777778,6.611111111
9750,,Turkey,38.9637,35.2433,2/29/20,0,0,0,12.33333333,17.72222222,7,3.388888889,7.444444444,-0.555555556
9751,,Uganda,1,32,2/29/20,0,0,0,21.5,27.11111111,15.5,22.33333333,28.83333333,15.88888889
9752,,Ukraine,48.3794,31.1656,2/29/20,0,0,0,8.666666667,12.83333333,4.611111111,-2.777777778,0.055555556,-5.944444444
9753,,United Arab Emirates,24,54,2/29/20,21,0,5,27,33.11111111,21.44444444,19.22222222,24.27777778,14.44444444
9754,Bermuda,United Kingdom,32.3078,-64.7505,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9755,Cayman Islands,United Kingdom,19.3133,-81.2546,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9756,Channel Islands,United Kingdom,49.3723,-2.3644,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9757,Gibraltar,United Kingdom,36.1408,-5.3536,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9758,Isle of Man,United Kingdom,54.2361,-4.5481,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9759,Montserrat,United Kingdom,16.7425,-62.1874,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9760,,United Kingdom,55.3781,-3.436,2/29/20,23,0,8,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9761,,Uruguay,-32.5228,-55.7658,2/29/20,0,0,0,16.83333333,22.44444444,11.94444444,22.66666667,28.66666667,17.38888889
9762,,United States of America,37.0902,-95.7129,2/29/20,68,1,7,,,,,,
9763,,Uzbekistan,41.3775,64.5853,2/29/20,0,0,0,13.94444444,19.83333333,6.722222222,1.666666667,6.111111111,-3.666666667
9764,,Venezuela,6.4238,-66.5897,2/29/20,0,0,0,24.66666667,29.94444444,20.61111111,24.16666667,29.77777778,19.44444444
9765,,Vietnam,16,108,2/29/20,16,0,16,24.72222222,28.77777778,21.38888889,21.5,25.61111111,17.94444444
9766,,Zambia,-15.4167,28.2833,2/29/20,0,0,0,21,27.38888889,14.27777778,22.33333333,27.16666667,17.16666667
9767,,Zimbabwe,-20,30,2/29/20,0,0,0,19.66666667,25.94444444,13.16666667,22.11111111,26.83333333,16.83333333
9768,,Dominica,15.415,-61.371,2/29/20,0,0,0,,,,,,
9769,,Grenada,12.1165,-61.679,2/29/20,0,0,0,26.11111111,29.66666667,23.44444444,25.55555556,28.88888889,22.5
9770,,Mozambique,-18.665695,35.529562,2/29/20,0,0,,23.72222222,29.33333333,19.27777778,26,30.66666667,21.83333333
9771,,Syria,34.802075,38.996815,2/29/20,0,0,,17.72222222,23.61111111,12.55555556,8.555555556,13.05555556,4.444444444
9772,,Timor-Leste,-8.874217,125.727539,2/29/20,0,0,,24.05555556,31.11111111,24.44444444,24.33333333,31.11111111,25.55555556
9773,,Laos,19.85627,102.495496,2/29/20,0,0,0,24.66666667,30.11111111,20.05555556,22.44444444,29.83333333,16
9774,,Libya,26.3351,17.228331,2/29/20,0,0,0,20.16666667,26,14.55555556,13.38888889,19.05555556,7.944444444
9775,,West Bank and Gaza,31.9522,35.2332,2/29/20,0,0,0,,,,,,
9776,,Guinea-Bissau,11.8037,-15.1804,2/29/20,0,0,0,27,31.22222222,22.66666667,26.61111111,32.38888889,20.66666667
9777,,Mali,17.570692,-3.996166,2/29/20,0,0,0,28.38888889,34,23.38888889,26.38888889,33.16666667,20.27777778
9778,,Saint Kitts and Nevis,17.357822,-62.782998,2/29/20,0,0,0,26.33333333,29.38888889,23.44444444,24.33333333,26.38888889,21.83333333
9779,Northwest Territories,Canada,64.8255,-124.8457,2/29/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
9780,Yukon,Canada,64.2823,-135,2/29/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
9781,,Kosovo,42.602636,20.902977,2/29/20,0,0,0,,,,,,
9782,,Burma,21.9162,95.956,2/29/20,0,0,0,25.83333333,30.55555556,20.33333333,23.61111111,30.55555556,15.38888889
9783,Anguilla,United Kingdom,18.2206,-63.0686,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9784,British Virgin Islands,United Kingdom,18.4207,-64.64,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9785,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2/29/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
9786,,Botswana,-22.3285,24.6849,2/29/20,0,0,0,20.94444444,28.88888889,13.66666667,24.88888889,31.16666667,18.94444444
9787,,Burundi,-3.3731,29.9189,2/29/20,0,0,0,20,25.33333333,15.11111111,20.16666667,25.05555556,15.61111111
9788,,Sierra Leone,8.460555,-11.779889,2/29/20,0,0,0,26.11111111,30.27777778,22.55555556,27,32.55555556,22.44444444
9789,,Afghanistan,33,65,03-01-20,1,0,0,14.05555556,22.27777778,8.055555556,8.5,15.72222222,3.722222222
9790,,Albania,41.1533,20.1683,03-01-20,0,0,0,14.16666667,19.16666667,11.22222222,8.722222222,12.83333333,5.888888889
9791,,Algeria,28.0339,1.6596,03-01-20,1,0,0,17.44444444,24,12.22222222,12.33333333,18.94444444,7.388888889
9792,,Andorra,42.5063,1.5218,03-01-20,0,0,0,5.666666667,10.22222222,1,0.944444444,5.222222222,-3.555555556
9793,,Angola,-11.2027,17.8739,03-01-20,0,0,0,21.27777778,27.77777778,15.88888889,22.77777778,28.33333333,18.33333333
9794,,Antigua and Barbuda,17.0608,-61.7964,03-01-20,0,0,0,26.44444444,28.55555556,23.88888889,25.11111111,27.33333333,22.88888889
9795,,Argentina,-38.4161,-63.6167,03-01-20,0,0,0,17.38888889,22.83333333,10.27777778,20.77777778,26.11111111,13.77777778
9796,,Armenia,40.0691,45.0382,03-01-20,1,0,0,7.055555556,13.94444444,0.388888889,0.277777778,6.944444444,-6.444444444
9797,Australian Capital Territory,Australia,-35.4735,149.0124,03-01-20,0,0,0,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9798,New South Wales,Australia,-33.8688,151.2093,03-01-20,6,0,4,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9799,Northern Territory,Australia,-12.4634,130.8456,03-01-20,0,0,0,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9800,Queensland,Australia,-28.0167,153.4,03-01-20,9,0,1,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9801,South Australia,Australia,-34.9285,138.6007,03-01-20,3,0,2,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9802,Tasmania,Australia,-41.4545,145.9707,03-01-20,0,0,0,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9803,Victoria,Australia,-37.8136,144.9631,03-01-20,7,0,4,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9804,Western Australia,Australia,-31.9505,115.8605,03-01-20,2,1,0,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
9805,,Austria,47.5162,14.5501,03-01-20,14,0,0,7,12.33333333,3,2.5,8.111111111,-1.333333333
9806,,Azerbaijan,40.1431,47.5769,03-01-20,3,0,0,13,17.33333333,7,5.944444444,9.833333333,0.388888889
9807,,Bahamas,25.0343,-77.3963,03-01-20,0,0,0,24.83333333,28.5,21.88888889,22.83333333,26.38888889,19.44444444
9808,,Bahrain,26.0275,50.55,03-01-20,47,0,0,25.83333333,29.61111111,23.38888889,20.55555556,23.88888889,17.5
9809,,Bangladesh,23.685,90.3563,03-01-20,0,0,0,25.33333333,29.94444444,20.72222222,25.5,31.55555556,19.27777778
9810,,Belize,13.1939,-59.5432,03-01-20,0,0,0,,,,,,
9811,,Belarus,53.7098,27.9534,03-01-20,1,0,0,5.944444444,10.94444444,2.5,-1.222222222,4.333333333,-3.388888889
9812,,Belgium,50.8333,4,03-01-20,2,0,1,9.333333333,13.05555556,5.555555556,5.222222222,8.833333333,1.555555556
9813,,Benin,9.3077,2.3158,03-01-20,0,0,0,26.94444444,32.05555556,22.44444444,29.38888889,34.88888889,24.11111111
9814,,Bhutan,27.5142,90.4336,03-01-20,0,0,0,15.61111111,21,10.27777778,12.61111111,18.61111111,6.611111111
9815,,Bolivia,-16.2902,-63.5887,03-01-20,0,0,0,17.16666667,24.55555556,10.33333333,18.55555556,24.72222222,12.5
9816,,Bosnia and Herzegovina,43.9159,17.6791,03-01-20,0,0,0,9.888888889,14.11111111,5.888888889,5.666666667,9.888888889,1.5
9817,,Brazil,-14.235,-51.9253,03-01-20,2,0,0,24.5,30.83333333,19.94444444,25.16666667,31.05555556,20.88888889
9818,,Brunei,4.5353,114.7277,03-01-20,0,0,0,27.22222222,30.83333333,23.33333333,27.22222222,30.83333333,23.61111111
9819,,Bulgaria,42.7339,25.4858,03-01-20,0,0,0,9.666666667,15.16666667,6.333333333,3.888888889,8.833333333,0.666666667
9820,,Burkina Faso,12.2383,-1.5616,03-01-20,0,0,0,28.27777778,34.11111111,22.5,30.66666667,37.5,24.22222222
9821,,Cabo Verde,16.5388,-23.0418,03-01-20,0,0,0,22.66666667,26.66666667,21.11111111,20.77777778,25,18.5
9822,,Cambodia,11.55,104.9167,03-01-20,1,0,1,27,32,23.22222222,28.22222222,34,23.33333333
9823,,Cameroon,3.848,11.5021,03-01-20,0,0,0,23.83333333,29,18.94444444,25.5,31.16666667,19.88888889
9824,Alberta,Canada,53.9333,-116.5765,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9825,British Columbia,Canada,49.2827,-123.1207,03-01-20,8,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9826,Grand Princess,Canada,37.6489,-122.6655,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9827,Manitoba,Canada,53.7609,-98.8139,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9828,New Brunswick,Canada,46.5653,-66.4619,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9829,Newfoundland and Labrador,Canada,53.1355,-57.6604,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9830,Nova Scotia,Canada,44.682,-63.7443,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9831,Ontario,Canada,51.2538,-85.3232,03-01-20,15,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9832,Prince Edward Island,Canada,46.5107,-63.4168,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9833,Quebec,Canada,52.9399,-73.5491,03-01-20,1,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9834,Saskatchewan,Canada,52.9399,-106.4509,03-01-20,0,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
9835,,Central African Republic,6.6111,20.9394,03-01-20,0,0,0,24.88888889,31.61111111,19.33333333,26.94444444,34.27777778,20.77777778
9836,,Chad,15.4542,18.7322,03-01-20,0,0,0,27.27777778,35.55555556,20.66666667,29.61111111,39,21.33333333
9837,,Chile,-35.6751,-71.543,03-01-20,0,0,0,12.27777778,17.66666667,8.277777778,14.94444444,20.88888889,10.33333333
9838,Anhui,China,31.8257,117.2264,03-01-20,990,6,873,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9839,Beijing,China,40.1824,116.4142,03-01-20,413,8,276,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9840,Chongqing,China,30.0572,107.874,03-01-20,576,6,450,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9841,Fujian,China,26.0789,117.9874,03-01-20,296,1,247,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9842,Gansu,China,37.8099,101.0583,03-01-20,91,2,84,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9843,Guangdong,China,23.3417,113.4244,03-01-20,1349,7,1016,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9844,Guangxi,China,23.8298,108.7881,03-01-20,252,2,181,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9845,Guizhou,China,26.8154,106.8748,03-01-20,146,2,112,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9846,Hainan,China,19.1959,109.7453,03-01-20,168,5,149,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9847,Hebei,China,39.549,116.1306,03-01-20,318,6,294,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9848,Heilongjiang,China,47.862,127.7615,03-01-20,480,13,342,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9849,Henan,China,33.882,113.614,03-01-20,1272,22,1198,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9850,Hong Kong,China,22.3,114.2,03-01-20,96,2,36,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9851,Hubei,China,30.9756,112.2707,03-01-20,66907,2761,31536,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9852,Hunan,China,27.6104,111.7088,03-01-20,1018,4,866,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9853,Inner Mongolia,China,44.0935,113.9448,03-01-20,75,0,52,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9854,Jiangsu,China,32.9711,119.455,03-01-20,631,0,536,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9855,Jiangxi,China,27.614,115.7221,03-01-20,935,1,831,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9856,Jilin,China,43.6661,126.1923,03-01-20,93,1,78,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9857,Liaoning,China,41.2956,122.6085,03-01-20,122,1,103,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9858,Macau,China,22.1667,113.55,03-01-20,10,0,8,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9859,Ningxia,China,37.2692,106.1655,03-01-20,73,0,69,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9860,Qinghai,China,35.7452,95.9956,03-01-20,18,0,18,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9861,Shaanxi,China,35.1917,108.8701,03-01-20,245,1,208,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9862,Shandong,China,36.3427,118.1498,03-01-20,758,6,443,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9863,Shanghai,China,31.202,121.4491,03-01-20,337,3,290,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9864,Shanxi,China,37.5777,112.2922,03-01-20,133,0,116,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9865,Sichuan,China,30.6171,102.7103,03-01-20,538,3,365,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9866,Tianjin,China,39.3054,117.323,03-01-20,136,3,111,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9867,Tibet,China,31.6927,88.0924,03-01-20,1,0,1,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9868,Xinjiang,China,41.1129,85.2401,03-01-20,76,3,64,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9869,Yunnan,China,24.974,101.487,03-01-20,174,2,163,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9870,Zhejiang,China,29.1832,120.0934,03-01-20,1205,1,1046,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
9871,,Colombia,4.5709,-74.2973,03-01-20,0,0,0,23.11111111,27.16666667,20.11111111,24.16666667,28.61111111,21.05555556
9872,,Congo (Kinshasa),-4.0383,21.7587,03-01-20,0,0,0,23.5,29.38888889,18.94444444,24.38888889,30.27777778,19.88888889
9873,,Costa Rica,9.7489,-83.7534,03-01-20,0,0,0,24.72222222,29.38888889,20.22222222,25.33333333,30.72222222,19.83333333
9874,,Cote d'Ivoire,7.54,-5.5471,03-01-20,0,0,0,26.22222222,30.44444444,21.66666667,27.94444444,32.77777778,22.83333333
9875,,Croatia,45.1,15.2,03-01-20,7,0,0,12.83333333,16.83333333,8.888888889,8.166666667,12.16666667,4.222222222
9876,,MS Zaandam,0,0,03-01-20,0,0,0,,,,,,
9877,,Cuba,22,-80,03-01-20,0,0,0,25.27777778,29.16666667,21.77777778,24.11111111,28.05555556,20.05555556
